DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,AÑOOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PUEHOM,PUEMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ
2.0,0201,11.0,2023.0,7.0,11.0,2023.0,2.0,0201,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,23,23
20.0,2001,11.0,2023.0,10.0,7.0,2023.0,20.0,2003,53.0,47.0,4.0,4.0,320.0,320.0,4.0,6.0,23,23
6.0,0601,11.0,2023.0,10.0,10.0,2023.0,6.0,0614,49.0,47.0,9.0,9.0,320.0,320.0,9.0,4.0,23,23
21.0,2101,11.0,2023.0,26.0,10.0,2023.0,21.0,2101,37.0,42.0,4.0,4.0,320.0,320.0,4.0,4.0,23,23
17.0,1703,11.0,2023.0,23.0,8.0,2023.0,17.0,1708,27.0,27.0,4.0,4.0,320.0,320.0,4.0,4.0,23,23
22.0,2201,11.0,2023.0,10.0,11.0,2023.0,22.0,2201,35.0,34.0,4.0,4.0,320.0,320.0,5.0,4.0,23,23
22.0,2212,12.0,2023.0,22.0,11.0,2023.0,22.0,2216,37.0,30.0,4.0,4.0,320.0,320.0,5.0,5.0,23,23
9.0,0901,12.0,2023.0,7.0,9.0,2023.0,8.0,0802,33.0,27.0,4.0,4.0,320.0,320.0,4.0,4.0,23,23
13.0,1301,12.0,2023.0,7.0,12.0,2023.0,10.0,1021,38.0,32.0,4.0,4.0,320.0,320.0,4.0,4.0,23,23
11.0,1105,12.0,2023.0,7.0,12.0,2023.0,1.0,0101,60.0,59.0,4.0,4.0,320.0,320.0,4.0,5.0,23,23
6.0,0601,12.0,2023.0,13.0,9.0,2023.0,1.0,0108,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,23,23
16.0,1601,12.0,2023.0,8.0,9.0,2023.0,16.0,1601,43.0,38.0,4.0,4.0,320.0,320.0,4.0,4.0,23,23
21.0,2101,12.0,2023.0,22.0,8.0,2023.0,21.0,2101,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,23,23
8.0,0801,12.0,2023.0,23.0,11.0,2023.0,8.0,0805,39.0,41.0,1.0,1.0,320.0,320.0,4.0,4.0,23,23
17.0,1712,12.0,2023.0,2.0,11.0,2023.0,17.0,1708,32.0,33.0,4.0,4.0,320.0,320.0,4.0,5.0,23,23
17.0,1707,12.0,2023.0,29.0,11.0,2023.0,17.0,1703,46.0,48.0,4.0,9.0,320.0,320.0,4.0,9.0,23,23
13.0,1312,12.0,2023.0,25.0,9.0,2023.0,13.0,1312,38.0,34.0,4.0,4.0,320.0,320.0,4.0,4.0,23,23
13.0,1312,1.0,2024.0,26.0,9.0,2023.0,13.0,1312,999.0,999.0,1.0,1.0,320.0,320.0,4.0,4.0,23,23
7.0,0701,1.0,2024.0,5.0,7.0,2023.0,7.0,0701,38.0,47.0,4.0,4.0,320.0,320.0,5.0,5.0,23,24
15.0,1504,1.0,2024.0,30.0,11.0,2023.0,15.0,1504,38.0,38.0,1.0,1.0,320.0,320.0,4.0,9.0,23,26
6.0,0601,1.0,2024.0,7.0,12.0,2023.0,6.0,0604,57.0,44.0,4.0,4.0,320.0,320.0,9.0,4.0,23,23
21.0,2101,2.0,2024.0,24.0,11.0,2023.0,21.0,2101,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,23,23
19.0,1901,2.0,2024.0,29.0,11.0,2023.0,19.0,1909,27.0,28.0,4.0,4.0,320.0,320.0,4.0,4.0,23,23
13.0,1301,2.0,2024.0,22.0,11.0,2023.0,13.0,1301,41.0,37.0,4.0,4.0,320.0,320.0,4.0,4.0,23,23
20.0,2008,2.0,2024.0,7.0,7.0,2023.0,20.0,2007,999.0,999.0,4.0,9.0,320.0,320.0,9.0,9.0,23,23
15.0,1505,2.0,2024.0,21.0,12.0,2023.0,15.0,1505,28.0,27.0,4.0,4.0,320.0,320.0,4.0,4.0,23,23
14.0,1401,3.0,2024.0,27.0,6.0,2023.0,14.0,1401,27.0,26.0,4.0,4.0,320.0,320.0,4.0,4.0,23,23
5.0,0507,3.0,2024.0,17.0,11.0,2023.0,5.0,0507,37.0,33.0,4.0,4.0,320.0,320.0,5.0,5.0,23,23
10.0,1014,4.0,2024.0,13.0,7.0,2023.0,10.0,1010,33.0,30.0,9.0,4.0,320.0,320.0,4.0,4.0,23,23
15.0,1504,4.0,2024.0,16.0,11.0,2023.0,15.0,1504,43.0,40.0,4.0,4.0,320.0,320.0,4.0,4.0,23,23
7.0,0701,4.0,2024.0,18.0,1.0,2023.0,7.0,0701,50.0,46.0,4.0,4.0,320.0,320.0,4.0,4.0,23,23
16.0,1601,6.0,2024.0,6.0,1.0,2023.0,16.0,1601,40.0,41.0,4.0,4.0,320.0,320.0,5.0,5.0,23,23
12.0,1221,6.0,2024.0,2.0,2.0,2023.0,9.0,0920,39.0,39.0,4.0,4.0,320.0,320.0,4.0,5.0,23,23
1.0,0101,1.0,2023.0,11.0,1.0,2023.0,1.0,0101,39.0,32.0,4.0,4.0,320.0,320.0,9.0,5.0,24,23
1.0,0101,2.0,2023.0,23.0,1.0,2023.0,1.0,0101,28.0,30.0,4.0,4.0,320.0,320.0,5.0,9.0,24,26
1.0,0101,3.0,2023.0,2.0,3.0,2023.0,1.0,0108,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,24,24
1.0,0101,3.0,2023.0,22.0,2.0,2023.0,1.0,0101,41.0,37.0,4.0,4.0,320.0,320.0,5.0,4.0,24,23
9.0,0901,3.0,2023.0,21.0,3.0,2023.0,1.0,0101,35.0,34.0,4.0,4.0,320.0,320.0,5.0,9.0,24,24
1.0,0101,4.0,2023.0,23.0,3.0,2023.0,1.0,0101,41.0,32.0,4.0,4.0,320.0,320.0,5.0,5.0,24,26
1.0,0101,4.0,2023.0,13.0,3.0,2023.0,1.0,0101,59.0,46.0,4.0,4.0,320.0,320.0,5.0,5.0,24,26
9.0,0901,4.0,2023.0,30.0,3.0,2023.0,8.0,0801,35.0,39.0,1.0,4.0,320.0,320.0,5.0,5.0,24,24
12.0,1222,5.0,2023.0,27.0,4.0,2023.0,12.0,1222,31.0,29.0,4.0,4.0,320.0,320.0,5.0,5.0,24,24
9.0,0901,5.0,2023.0,14.0,3.0,2023.0,9.0,0917,38.0,37.0,1.0,9.0,320.0,320.0,5.0,5.0,24,23
1.0,0101,5.0,2023.0,24.0,4.0,2023.0,1.0,0101,42.0,32.0,4.0,4.0,320.0,320.0,5.0,5.0,24,21
19.0,1904,5.0,2023.0,20.0,2.0,2023.0,19.0,1904,35.0,28.0,4.0,4.0,320.0,320.0,9.0,4.0,24,23
1.0,0101,6.0,2023.0,21.0,2.0,2023.0,1.0,0101,45.0,36.0,4.0,4.0,320.0,320.0,5.0,6.0,24,21
17.0,1712,6.0,2023.0,11.0,4.0,2023.0,17.0,1712,51.0,43.0,4.0,4.0,320.0,320.0,9.0,4.0,24,23
1.0,0101,7.0,2023.0,20.0,6.0,2023.0,1.0,0101,41.0,40.0,4.0,4.0,320.0,320.0,5.0,5.0,24,21
7.0,0719,7.0,2023.0,21.0,4.0,2023.0,7.0,0713,35.0,34.0,4.0,1.0,320.0,320.0,9.0,9.0,24,26
1.0,0101,7.0,2023.0,18.0,7.0,2023.0,16.0,1616,31.0,28.0,4.0,1.0,320.0,320.0,5.0,4.0,24,23
22.0,2201,9.0,2023.0,7.0,9.0,2023.0,21.0,2101,57.0,50.0,4.0,4.0,320.0,320.0,5.0,4.0,24,23
1.0,0114,9.0,2023.0,1.0,7.0,2023.0,1.0,0101,58.0,37.0,4.0,4.0,320.0,320.0,5.0,4.0,24,23
1.0,0101,9.0,2023.0,3.0,3.0,2023.0,5.0,0510,44.0,44.0,4.0,4.0,320.0,320.0,5.0,5.0,24,24
1.0,0101,10.0,2023.0,29.0,9.0,2023.0,1.0,0101,42.0,40.0,4.0,4.0,320.0,320.0,5.0,5.0,24,21
17.0,1705,10.0,2023.0,8.0,9.0,2023.0,17.0,1701,34.0,42.0,4.0,4.0,320.0,320.0,5.0,4.0,24,23
1.0,0102,10.0,2023.0,4.0,10.0,2023.0,1.0,0101,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,24,23
9.0,0908,11.0,2023.0,3.0,10.0,2023.0,1.0,0101,37.0,35.0,4.0,4.0,320.0,320.0,5.0,5.0,24,21
20.0,2001,11.0,2023.0,12.0,4.0,2023.0,20.0,2009,36.0,29.0,4.0,4.0,320.0,320.0,5.0,4.0,24,23
1.0,0101,12.0,2023.0,18.0,10.0,2023.0,1.0,0101,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,24,24
1.0,0101,12.0,2023.0,2.0,11.0,2023.0,1.0,0101,38.0,43.0,4.0,4.0,320.0,320.0,5.0,5.0,24,26
1.0,0101,12.0,2023.0,21.0,11.0,2023.0,1.0,0101,37.0,34.0,4.0,4.0,320.0,320.0,9.0,4.0,24,23
1.0,0101,12.0,2023.0,22.0,11.0,2023.0,1.0,0101,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,24,24
19.0,1901,1.0,2024.0,8.0,8.0,2023.0,19.0,1901,47.0,47.0,4.0,4.0,320.0,320.0,5.0,5.0,24,26
15.0,1507,1.0,2024.0,19.0,10.0,2023.0,15.0,1507,41.0,42.0,4.0,4.0,320.0,320.0,9.0,5.0,24,24
1.0,0115,1.0,2024.0,12.0,12.0,2023.0,1.0,0101,33.0,37.0,4.0,4.0,320.0,320.0,5.0,5.0,24,21
5.0,0507,2.0,2024.0,12.0,12.0,2023.0,5.0,0507,40.0,31.0,4.0,4.0,320.0,320.0,9.0,5.0,24,24
1.0,0101,4.0,2024.0,17.0,11.0,2023.0,1.0,0101,43.0,35.0,4.0,4.0,320.0,320.0,9.0,5.0,24,24
6.0,0602,2.0,2023.0,1.0,2.0,2023.0,1.0,0101,38.0,35.0,4.0,4.0,320.0,320.0,9.0,9.0,25,25
1.0,0101,4.0,2023.0,27.0,3.0,2023.0,1.0,0110,43.0,41.0,4.0,4.0,320.0,320.0,9.0,5.0,25,24
1.0,0101,4.0,2023.0,13.0,4.0,2023.0,1.0,0101,37.0,38.0,4.0,4.0,320.0,320.0,9.0,9.0,25,24
11.0,1102,5.0,2023.0,2.0,5.0,2023.0,11.0,1101,33.0,31.0,4.0,4.0,320.0,320.0,5.0,5.0,25,22
1.0,0101,5.0,2023.0,28.0,3.0,2023.0,20.0,2001,34.0,36.0,4.0,4.0,320.0,320.0,5.0,5.0,25,24
9.0,0901,6.0,2023.0,26.0,4.0,2023.0,9.0,0901,37.0,36.0,4.0,4.0,320.0,320.0,5.0,5.0,25,26
9.0,0923,9.0,2023.0,9.0,6.0,2023.0,1.0,0101,39.0,26.0,9.0,9.0,504.0,840.0,6.0,9.0,25,26
1.0,0101,9.0,2023.0,18.0,8.0,2023.0,1.0,0101,31.0,30.0,4.0,4.0,320.0,320.0,6.0,6.0,25,25
1.0,0101,10.0,2023.0,20.0,9.0,2023.0,1.0,0101,42.0,42.0,4.0,4.0,320.0,320.0,6.0,5.0,25,23
1.0,0101,6.0,2024.0,21.0,12.0,2023.0,1.0,0101,38.0,34.0,4.0,9.0,320.0,340.0,5.0,9.0,25,26
9.0,0901,1.0,2023.0,26.0,1.0,2023.0,9.0,0902,49.0,46.0,4.0,4.0,320.0,320.0,5.0,5.0,26,26
9.0,0901,2.0,2023.0,6.0,2.0,2023.0,9.0,0902,65.0,64.0,4.0,9.0,320.0,320.0,9.0,9.0,26,23
9.0,0901,2.0,2023.0,6.0,2.0,2023.0,9.0,0902,65.0,42.0,4.0,4.0,320.0,320.0,9.0,5.0,26,21
1.0,0101,2.0,2023.0,31.0,1.0,2023.0,1.0,0101,58.0,60.0,4.0,4.0,320.0,320.0,5.0,5.0,26,24
1.0,0101,2.0,2023.0,9.0,2.0,2023.0,1.0,0113,38.0,39.0,4.0,4.0,320.0,320.0,5.0,5.0,26,24
1.0,0109,2.0,2023.0,25.0,1.0,2023.0,1.0,0109,39.0,34.0,1.0,9.0,320.0,320.0,5.0,4.0,26,23
1.0,0101,3.0,2023.0,2.0,3.0,2023.0,1.0,0102,63.0,43.0,4.0,4.0,320.0,320.0,5.0,5.0,26,26
4.0,0401,3.0,2023.0,23.0,2.0,2023.0,4.0,0415,35.0,35.0,4.0,9.0,320.0,320.0,5.0,9.0,26,23
10.0,1006,3.0,2023.0,23.0,3.0,2023.0,10.0,1001,36.0,38.0,4.0,9.0,320.0,320.0,5.0,9.0,26,23
1.0,0101,4.0,2023.0,17.0,3.0,2023.0,1.0,0101,48.0,37.0,9.0,4.0,170.0,320.0,6.0,5.0,26,26
1.0,0101,4.0,2023.0,11.0,4.0,2023.0,9.0,0901,60.0,47.0,4.0,4.0,320.0,320.0,5.0,5.0,26,26
1.0,0101,4.0,2023.0,14.0,3.0,2023.0,1.0,0113,40.0,35.0,4.0,4.0,320.0,320.0,5.0,5.0,26,21
9.0,0901,4.0,2023.0,31.0,1.0,2023.0,9.0,0909,36.0,43.0,4.0,4.0,320.0,320.0,5.0,5.0,26,26
1.0,0101,4.0,2023.0,7.0,3.0,2023.0,22.0,2212,34.0,30.0,4.0,4.0,320.0,320.0,9.0,5.0,26,26
9.0,0901,5.0,2023.0,17.0,5.0,2023.0,9.0,0901,52.0,44.0,4.0,4.0,320.0,320.0,4.0,5.0,26,22
1.0,0101,5.0,2023.0,26.0,4.0,2023.0,1.0,0101,37.0,29.0,9.0,9.0,840.0,484.0,1.0,1.0,26,26
5.0,0501,5.0,2023.0,25.0,4.0,2023.0,5.0,0501,49.0,45.0,4.0,4.0,320.0,320.0,5.0,9.0,26,26
1.0,0116,5.0,2023.0,24.0,4.0,2023.0,1.0,0116,43.0,28.0,4.0,4.0,320.0,320.0,6.0,5.0,26,26
1.0,0101,5.0,2023.0,8.0,5.0,2023.0,4.0,0403,42.0,38.0,4.0,9.0,320.0,840.0,5.0,9.0,26,23
1.0,0101,5.0,2023.0,9.0,5.0,2023.0,1.0,0101,33.0,32.0,4.0,4.0,320.0,320.0,9.0,9.0,26,21
1.0,0101,5.0,2023.0,3.0,1.0,2023.0,1.0,0106,43.0,41.0,4.0,4.0,320.0,320.0,4.0,5.0,26,23
1.0,0115,6.0,2023.0,9.0,5.0,2023.0,1.0,0114,40.0,36.0,9.0,9.0,320.0,320.0,4.0,4.0,26,23
1.0,0101,6.0,2023.0,8.0,5.0,2023.0,1.0,0106,46.0,42.0,4.0,4.0,320.0,320.0,6.0,5.0,26,23
1.0,0101,6.0,2023.0,9.0,6.0,2023.0,1.0,0106,38.0,40.0,4.0,4.0,320.0,320.0,6.0,6.0,26,26
1.0,0101,6.0,2023.0,24.0,4.0,2023.0,1.0,0101,39.0,37.0,4.0,4.0,320.0,320.0,5.0,5.0,26,22
1.0,0101,6.0,2023.0,11.0,5.0,2023.0,1.0,0101,33.0,34.0,4.0,4.0,320.0,320.0,5.0,5.0,26,26
12.0,1204,6.0,2023.0,15.0,5.0,2023.0,12.0,1204,35.0,28.0,1.0,1.0,320.0,320.0,4.0,4.0,26,23
1.0,0101,7.0,2023.0,20.0,6.0,2023.0,16.0,1601,31.0,36.0,4.0,4.0,320.0,320.0,9.0,5.0,26,26
1.0,0101,7.0,2023.0,6.0,6.0,2023.0,1.0,0101,49.0,47.0,4.0,4.0,320.0,320.0,5.0,5.0,26,26
1.0,0101,7.0,2023.0,16.0,6.0,2023.0,1.0,0101,35.0,32.0,4.0,4.0,320.0,320.0,5.0,6.0,26,26
15.0,1504,8.0,2023.0,6.0,7.0,2023.0,15.0,1504,53.0,40.0,4.0,9.0,320.0,484.0,9.0,5.0,26,22
11.0,1102,8.0,2023.0,7.0,8.0,2023.0,11.0,1101,39.0,40.0,4.0,4.0,320.0,320.0,9.0,5.0,26,23
1.0,0101,8.0,2023.0,9.0,8.0,2023.0,1.0,0101,57.0,999.0,4.0,9.0,320.0,320.0,5.0,9.0,26,26
3.0,0308,8.0,2023.0,16.0,8.0,2023.0,3.0,0307,40.0,40.0,4.0,4.0,320.0,320.0,5.0,5.0,26,26
1.0,0101,9.0,2023.0,25.0,8.0,2023.0,1.0,0101,35.0,35.0,4.0,4.0,320.0,320.0,9.0,6.0,26,26
9.0,0901,9.0,2023.0,26.0,9.0,2023.0,9.0,0901,35.0,36.0,4.0,4.0,320.0,320.0,9.0,5.0,26,26
6.0,0601,9.0,2023.0,17.0,8.0,2023.0,6.0,0601,39.0,39.0,4.0,4.0,320.0,320.0,5.0,5.0,26,26
1.0,0101,9.0,2023.0,13.0,9.0,2023.0,1.0,0101,57.0,49.0,4.0,4.0,320.0,320.0,5.0,5.0,26,26
1.0,0101,9.0,2023.0,1.0,9.0,2023.0,1.0,0101,43.0,32.0,4.0,4.0,320.0,320.0,5.0,5.0,26,26
3.0,0301,9.0,2023.0,25.0,8.0,2023.0,3.0,0301,34.0,33.0,4.0,4.0,320.0,320.0,5.0,5.0,26,26
1.0,0108,9.0,2023.0,20.0,6.0,2023.0,1.0,0101,33.0,36.0,4.0,4.0,320.0,320.0,9.0,5.0,26,26
9.0,0901,10.0,2023.0,24.0,10.0,2023.0,1.0,0101,43.0,39.0,9.0,4.0,484.0,320.0,5.0,5.0,26,26
1.0,0101,10.0,2023.0,6.0,10.0,2023.0,8.0,0801,45.0,36.0,4.0,4.0,320.0,320.0,5.0,5.0,26,26
10.0,1001,11.0,2023.0,16.0,11.0,2023.0,10.0,1010,43.0,35.0,4.0,4.0,320.0,320.0,5.0,5.0,26,26
1.0,0101,11.0,2023.0,12.0,9.0,2023.0,1.0,0101,39.0,34.0,4.0,4.0,320.0,320.0,6.0,5.0,26,24
1.0,0101,12.0,2023.0,13.0,10.0,2023.0,1.0,0101,49.0,50.0,4.0,4.0,320.0,320.0,5.0,5.0,26,26
19.0,1902,1.0,2024.0,19.0,10.0,2023.0,19.0,1901,43.0,40.0,4.0,4.0,320.0,320.0,5.0,9.0,26,21
9.0,0901,1.0,2024.0,27.0,10.0,2023.0,13.0,1301,39.0,37.0,4.0,4.0,320.0,320.0,5.0,5.0,26,26
1.0,0101,1.0,2024.0,13.0,6.0,2023.0,1.0,0101,43.0,41.0,4.0,4.0,320.0,320.0,5.0,5.0,26,24
7.0,0719,1.0,2024.0,17.0,1.0,2023.0,7.0,0713,31.0,41.0,1.0,1.0,320.0,320.0,9.0,5.0,26,23
1.0,0101,2.0,2024.0,29.0,9.0,2023.0,1.0,0101,45.0,42.0,4.0,4.0,320.0,320.0,9.0,5.0,26,26
15.0,1504,2.0,2024.0,2.0,11.0,2023.0,15.0,1504,38.0,35.0,4.0,4.0,320.0,320.0,5.0,4.0,26,23
9.0,0901,3.0,2024.0,5.0,12.0,2023.0,9.0,0901,43.0,38.0,4.0,4.0,320.0,320.0,5.0,5.0,26,26
3.0,0308,4.0,2024.0,30.0,8.0,2023.0,1.0,0108,999.0,999.0,9.0,9.0,720.0,320.0,1.0,1.0,26,26
1.0,0101,6.0,2024.0,19.0,6.0,2023.0,1.0,0101,46.0,31.0,4.0,4.0,320.0,320.0,5.0,5.0,26,26
5.0,0501,4.0,2023.0,22.0,3.0,2023.0,5.0,0501,42.0,30.0,4.0,4.0,320.0,320.0,9.0,4.0,21,35
1.0,0101,7.0,2023.0,5.0,7.0,2023.0,1.0,0101,36.0,34.0,4.0,4.0,320.0,320.0,5.0,5.0,21,33
10.0,1008,7.0,2023.0,27.0,6.0,2023.0,10.0,1010,44.0,33.0,1.0,4.0,320.0,320.0,5.0,4.0,21,34
5.0,0501,9.0,2023.0,1.0,2.0,2023.0,5.0,0501,34.0,28.0,4.0,4.0,320.0,320.0,5.0,4.0,21,35
3.0,0308,10.0,2023.0,12.0,9.0,2023.0,1.0,0101,46.0,43.0,4.0,4.0,320.0,320.0,5.0,5.0,21,34
13.0,1301,11.0,2023.0,30.0,10.0,2023.0,13.0,1312,32.0,30.0,4.0,4.0,320.0,320.0,9.0,9.0,21,34
1.0,0101,12.0,2023.0,7.0,12.0,2023.0,1.0,0101,41.0,40.0,4.0,4.0,320.0,320.0,5.0,4.0,21,35
1.0,0101,12.0,2023.0,24.0,11.0,2023.0,16.0,1601,39.0,45.0,4.0,4.0,320.0,320.0,5.0,4.0,21,33
1.0,0101,1.0,2024.0,2.0,10.0,2023.0,1.0,0113,43.0,42.0,4.0,4.0,320.0,320.0,5.0,6.0,21,33
20.0,2001,3.0,2023.0,16.0,2.0,2023.0,20.0,2001,39.0,30.0,4.0,4.0,320.0,320.0,5.0,4.0,22,34
9.0,0901,1.0,2024.0,11.0,12.0,2023.0,11.0,1101,36.0,34.0,4.0,4.0,320.0,320.0,5.0,4.0,22,32
1.0,0101,2.0,2023.0,18.0,1.0,2023.0,6.0,0604,36.0,34.0,9.0,4.0,320.0,320.0,4.0,4.0,23,34
1.0,0114,3.0,2023.0,23.0,1.0,2023.0,6.0,0606,45.0,34.0,4.0,4.0,320.0,320.0,4.0,4.0,23,34
1.0,0101,3.0,2023.0,5.0,1.0,2023.0,1.0,0117,21.0,22.0,4.0,9.0,320.0,320.0,9.0,4.0,23,34
6.0,0601,3.0,2023.0,9.0,3.0,2023.0,6.0,0608,37.0,23.0,4.0,4.0,320.0,320.0,4.0,5.0,23,34
17.0,1712,3.0,2023.0,13.0,2.0,2023.0,17.0,1712,47.0,35.0,4.0,4.0,320.0,320.0,4.0,4.0,23,32
4.0,0401,4.0,2023.0,20.0,3.0,2023.0,4.0,0401,53.0,50.0,4.0,4.0,320.0,320.0,4.0,4.0,23,33
17.0,1701,5.0,2023.0,18.0,4.0,2023.0,17.0,1703,33.0,24.0,4.0,4.0,320.0,320.0,4.0,4.0,23,33
10.0,1001,6.0,2023.0,7.0,6.0,2023.0,10.0,1010,50.0,35.0,4.0,4.0,320.0,320.0,4.0,4.0,23,34
3.0,0308,6.0,2023.0,13.0,2.0,2023.0,10.0,1001,36.0,40.0,4.0,4.0,320.0,320.0,4.0,4.0,23,34
17.0,1703,7.0,2023.0,7.0,2.0,2023.0,17.0,1701,27.0,25.0,4.0,4.0,320.0,320.0,4.0,4.0,23,33
14.0,1401,8.0,2023.0,10.0,5.0,2023.0,14.0,1414,30.0,27.0,1.0,1.0,320.0,320.0,9.0,3.0,23,32
14.0,1401,8.0,2023.0,17.0,5.0,2023.0,14.0,1401,29.0,25.0,4.0,4.0,320.0,320.0,5.0,4.0,23,34
9.0,0901,8.0,2023.0,10.0,8.0,2023.0,9.0,0910,30.0,30.0,4.0,4.0,320.0,320.0,4.0,4.0,23,33
14.0,1402,8.0,2023.0,12.0,5.0,2023.0,14.0,1406,35.0,31.0,4.0,1.0,320.0,320.0,5.0,4.0,23,34
21.0,2101,10.0,2023.0,24.0,7.0,2023.0,22.0,2205,33.0,30.0,4.0,4.0,320.0,320.0,4.0,9.0,23,35
17.0,1701,10.0,2023.0,12.0,9.0,2023.0,17.0,1705,42.0,38.0,4.0,4.0,320.0,320.0,5.0,5.0,23,34
17.0,1706,10.0,2023.0,2.0,10.0,2023.0,17.0,1701,38.0,35.0,4.0,9.0,320.0,840.0,6.0,5.0,23,35
21.0,2101,10.0,2023.0,5.0,9.0,2023.0,22.0,2203,34.0,28.0,4.0,4.0,320.0,320.0,5.0,5.0,23,32
13.0,1328,10.0,2023.0,26.0,9.0,2023.0,13.0,1301,30.0,32.0,1.0,1.0,320.0,320.0,4.0,3.0,23,32
17.0,1714,11.0,2023.0,23.0,10.0,2023.0,17.0,1703,29.0,32.0,4.0,4.0,320.0,320.0,4.0,4.0,23,33
4.0,0401,11.0,2023.0,1.0,9.0,2023.0,4.0,0411,28.0,25.0,4.0,4.0,320.0,320.0,4.0,4.0,23,35
17.0,1701,11.0,2023.0,9.0,10.0,2023.0,17.0,1702,37.0,30.0,4.0,4.0,320.0,320.0,4.0,4.0,23,34
20.0,2010,12.0,2023.0,6.0,12.0,2023.0,20.0,2009,32.0,27.0,4.0,4.0,320.0,320.0,4.0,3.0,23,32
6.0,0608,12.0,2023.0,20.0,11.0,2023.0,6.0,0608,38.0,33.0,4.0,4.0,320.0,320.0,4.0,4.0,23,33
9.0,0913,1.0,2024.0,14.0,9.0,2023.0,9.0,0901,52.0,48.0,9.0,9.0,320.0,222.0,5.0,4.0,23,32
1.0,0114,2.0,2024.0,8.0,12.0,2023.0,1.0,0114,38.0,33.0,4.0,4.0,320.0,320.0,4.0,2.0,23,34
21.0,2101,2.0,2024.0,20.0,12.0,2023.0,20.0,2009,30.0,28.0,4.0,4.0,320.0,320.0,4.0,4.0,23,33
15.0,1503,4.0,2024.0,13.0,10.0,2023.0,15.0,1503,42.0,40.0,1.0,4.0,320.0,320.0,4.0,4.0,23,32
1.0,0101,5.0,2023.0,27.0,4.0,2023.0,1.0,0101,32.0,34.0,4.0,4.0,320.0,320.0,5.0,4.0,24,31
1.0,0101,7.0,2023.0,22.0,5.0,2023.0,1.0,0101,46.0,36.0,4.0,4.0,320.0,320.0,6.0,5.0,24,34
1.0,0115,8.0,2023.0,14.0,7.0,2023.0,1.0,0115,66.0,37.0,4.0,4.0,320.0,320.0,5.0,4.0,24,35
1.0,0101,8.0,2023.0,31.0,7.0,2023.0,1.0,0101,56.0,23.0,4.0,9.0,320.0,320.0,6.0,4.0,24,35
1.0,0101,8.0,2023.0,10.0,8.0,2023.0,17.0,1712,48.0,32.0,4.0,4.0,320.0,320.0,5.0,4.0,24,33
1.0,0101,9.0,2023.0,24.0,8.0,2023.0,1.0,0101,37.0,38.0,4.0,4.0,320.0,320.0,5.0,4.0,24,34
1.0,0101,10.0,2023.0,12.0,9.0,2023.0,1.0,0101,41.0,33.0,4.0,4.0,320.0,320.0,5.0,4.0,24,35
1.0,0101,4.0,2023.0,29.0,3.0,2023.0,12.0,1215,30.0,24.0,4.0,4.0,320.0,320.0,2.0,4.0,26,35
17.0,1712,6.0,2023.0,12.0,4.0,2023.0,17.0,1708,36.0,28.0,4.0,9.0,320.0,192.0,5.0,4.0,26,35
1.0,0101,8.0,2023.0,12.0,7.0,2023.0,1.0,0101,37.0,35.0,4.0,4.0,320.0,320.0,5.0,3.0,26,32
1.0,0101,1.0,2023.0,5.0,1.0,2023.0,1.0,0108,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,21,41
1.0,0101,1.0,2023.0,16.0,1.0,2023.0,1.0,0101,38.0,35.0,4.0,4.0,320.0,320.0,5.0,4.0,21,41
1.0,0101,2.0,2023.0,20.0,1.0,2023.0,1.0,0108,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,21,43
1.0,0101,3.0,2023.0,27.0,2.0,2023.0,1.0,0111,48.0,37.0,4.0,4.0,320.0,320.0,6.0,5.0,21,43
6.0,0601,4.0,2023.0,3.0,2.0,2023.0,6.0,0614,35.0,34.0,4.0,4.0,320.0,320.0,5.0,4.0,21,41
22.0,2217,5.0,2023.0,13.0,4.0,2023.0,1.0,0101,27.0,31.0,4.0,4.0,320.0,320.0,9.0,5.0,21,41
5.0,0513,5.0,2023.0,19.0,5.0,2023.0,12.0,1222,37.0,34.0,4.0,4.0,320.0,320.0,9.0,4.0,21,43
9.0,0922,7.0,2023.0,22.0,6.0,2023.0,1.0,0101,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,21,41
1.0,0101,8.0,2023.0,8.0,8.0,2023.0,1.0,0115,53.0,49.0,4.0,4.0,320.0,320.0,6.0,4.0,21,43
11.0,1101,8.0,2023.0,19.0,6.0,2023.0,11.0,1101,49.0,44.0,4.0,4.0,320.0,320.0,5.0,4.0,21,41
13.0,1302,9.0,2023.0,29.0,8.0,2023.0,13.0,1301,28.0,26.0,4.0,4.0,320.0,320.0,5.0,5.0,21,43
